nome,uriVella,NovoElemento,uriNiovo
capital leasing,http://aims.fao.org/aos/agrovoc/c_1272,capital,http://aims.fao.org/aos/agrovoc/c_1271
shellfish fisheries,http://aims.fao.org/aos/agrovoc/c_7035,shellfish,http://aims.fao.org/aos/agrovoc/c_7033
krill fisheries,http://aims.fao.org/aos/agrovoc/c_86e7d416,krill,http://aims.fao.org/aos/agrovoc/c_4118
tuna fisheries,http://aims.fao.org/aos/agrovoc/c_40059f89,tuna,http://aims.fao.org/aos/agrovoc/c_8003
mackerel fisheries,http://aims.fao.org/aos/agrovoc/c_47ab993e,mackerel,http://aims.fao.org/aos/agrovoc/c_4498
redfish fisheries,http://aims.fao.org/aos/agrovoc/c_1634be61,redfish,http://aims.fao.org/aos/agrovoc/c_6481
flatfish fisheries,http://aims.fao.org/aos/agrovoc/c_3815ab09,flatfish,http://aims.fao.org/aos/agrovoc/c_2961
salmon fisheries,http://aims.fao.org/aos/agrovoc/c_be84a342,salmon,http://aims.fao.org/aos/agrovoc/c_6756
subsistence fisheries,http://aims.fao.org/aos/agrovoc/c_3b94f924,subsistence,http://aims.fao.org/aos/agrovoc/c_e951c218
debt servicing,http://aims.fao.org/aos/agrovoc/c_28804,debt,http://aims.fao.org/aos/agrovoc/c_2140
debt servicing,http://aims.fao.org/aos/agrovoc/c_28804,servicing,http://aims.fao.org/aos/agrovoc/c_25804
amortization of debt,http://aims.fao.org/aos/agrovoc/c_32424,debt,http://aims.fao.org/aos/agrovoc/c_2140
labour allocation,http://aims.fao.org/aos/agrovoc/c_28710,labour,http://aims.fao.org/aos/agrovoc/c_4128
labour allocation,http://aims.fao.org/aos/agrovoc/c_28710,allocation,http://aims.fao.org/aos/agrovoc/c_2eb0d2e3
division of labour,http://aims.fao.org/aos/agrovoc/c_2345,labour,http://aims.fao.org/aos/agrovoc/c_4128
international cooperation,http://aims.fao.org/aos/agrovoc/c_16378,cooperation,http://aims.fao.org/aos/agrovoc/c_1855
REDD-plus partnership,http://aims.fao.org/aos/agrovoc/c_1370618424101,REDD-plus,http://aims.fao.org/aos/agrovoc/c_1370618248311
TRAFFIC (wildlife trade monitoring network),http://aims.fao.org/aos/agrovoc/c_1371049701397,wildlife,http://aims.fao.org/aos/agrovoc/c_8389
TRAFFIC (wildlife trade monitoring network),http://aims.fao.org/aos/agrovoc/c_1371049701397,trade,http://aims.fao.org/aos/agrovoc/c_7848
TRAFFIC (wildlife trade monitoring network),http://aims.fao.org/aos/agrovoc/c_1371049701397,monitoring,http://aims.fao.org/aos/agrovoc/c_4911
gender mainstreaming,http://aims.fao.org/aos/agrovoc/c_9000067,gender,http://aims.fao.org/aos/agrovoc/c_34835
land improvement,http://aims.fao.org/aos/agrovoc/c_28717,land,http://aims.fao.org/aos/agrovoc/c_4172
soil improvement,http://aims.fao.org/aos/agrovoc/c_36315,soil,http://aims.fao.org/aos/agrovoc/c_7156
amenity planting,http://aims.fao.org/aos/agrovoc/c_334,planting,http://aims.fao.org/aos/agrovoc/c_5992
dust protection,http://aims.fao.org/aos/agrovoc/c_2416,dust,http://aims.fao.org/aos/agrovoc/c_24127
corrosion control,http://aims.fao.org/aos/agrovoc/c_10119,corrosion,http://aims.fao.org/aos/agrovoc/c_24011
health protection,http://aims.fao.org/aos/agrovoc/c_3512,health,http://aims.fao.org/aos/agrovoc/c_3511
diet treatment,http://aims.fao.org/aos/agrovoc/c_10369,diet,http://aims.fao.org/aos/agrovoc/c_2261
heat therapy,http://aims.fao.org/aos/agrovoc/c_26879,heat,http://aims.fao.org/aos/agrovoc/c_3519
first aid for animals,http://aims.fao.org/aos/agrovoc/c_35720,animals,http://aims.fao.org/aos/agrovoc/c_444
pollution prevention,http://aims.fao.org/aos/agrovoc/c_35715,pollution,http://aims.fao.org/aos/agrovoc/c_6077
pollution control,http://aims.fao.org/aos/agrovoc/c_6078,pollution,http://aims.fao.org/aos/agrovoc/c_6077
radioactive decontamination (soil),http://aims.fao.org/aos/agrovoc/c_36089,soil,http://aims.fao.org/aos/agrovoc/c_7156
biological treatment of pollutants,http://aims.fao.org/aos/agrovoc/c_34785,pollutants,http://aims.fao.org/aos/agrovoc/c_6076
emission reduction,http://aims.fao.org/aos/agrovoc/c_331597,emission,http://aims.fao.org/aos/agrovoc/c_331377
emission reduction,http://aims.fao.org/aos/agrovoc/c_331597,reduction,http://aims.fao.org/aos/agrovoc/c_6483
radiation protection,http://aims.fao.org/aos/agrovoc/c_95d60938,radiation,http://aims.fao.org/aos/agrovoc/c_6422
forest rehabilitation,http://aims.fao.org/aos/agrovoc/c_36729,rehabilitation,http://aims.fao.org/aos/agrovoc/c_330897
forest landscape restoration,http://aims.fao.org/aos/agrovoc/c_60067b8e,landscape,http://aims.fao.org/aos/agrovoc/c_4185
forest landscape restoration,http://aims.fao.org/aos/agrovoc/c_60067b8e,restoration,http://aims.fao.org/aos/agrovoc/c_98fb7e17
land rehabilitation,http://aims.fao.org/aos/agrovoc/c_33534,land,http://aims.fao.org/aos/agrovoc/c_4172
land restoration,http://aims.fao.org/aos/agrovoc/c_d50d4695,land,http://aims.fao.org/aos/agrovoc/c_4172
semen collection,http://aims.fao.org/aos/agrovoc/c_36922,semen,http://aims.fao.org/aos/agrovoc/c_6961
seed collection,http://aims.fao.org/aos/agrovoc/c_6930,seed,http://aims.fao.org/aos/agrovoc/c_6927
milk collection,http://aims.fao.org/aos/agrovoc/c_24108,milk,http://aims.fao.org/aos/agrovoc/c_4826
honey collection,http://aims.fao.org/aos/agrovoc/c_11586,honey,http://aims.fao.org/aos/agrovoc/c_3652
data collection,http://aims.fao.org/aos/agrovoc/c_2128,data,http://aims.fao.org/aos/agrovoc/c_49816
nutrition labelling,http://aims.fao.org/aos/agrovoc/c_31872,nutrition,http://aims.fao.org/aos/agrovoc/c_49892
water exploration,http://aims.fao.org/aos/agrovoc/c_25328,water,http://aims.fao.org/aos/agrovoc/c_8309
groundwater assessment,http://aims.fao.org/aos/agrovoc/c_9000073,groundwater,http://aims.fao.org/aos/agrovoc/c_3391
carbon stock assessments,http://aims.fao.org/aos/agrovoc/c_1374154906354,carbon,http://aims.fao.org/aos/agrovoc/c_1301
forest monitoring and assessment,http://aims.fao.org/aos/agrovoc/c_1374155312641,monitoring,http://aims.fao.org/aos/agrovoc/c_4911
risk assessment,http://aims.fao.org/aos/agrovoc/c_37932,risk,http://aims.fao.org/aos/agrovoc/c_6612
fraud risk assessment,http://aims.fao.org/aos/agrovoc/c_8159df21,fraud,http://aims.fao.org/aos/agrovoc/c_8139c3d0
needs assessment,http://aims.fao.org/aos/agrovoc/c_d3e2c21b,needs,http://aims.fao.org/aos/agrovoc/c_331039
damage assessment,http://aims.fao.org/aos/agrovoc/c_e7268555,damage,http://aims.fao.org/aos/agrovoc/c_26768
