nome,uriVella,NovoElemento,uriNiovo
low volume spraying,http://aims.fao.org/aos/agrovoc/c_25793,volume,http://aims.fao.org/aos/agrovoc/c_8288
seed inoculation,http://aims.fao.org/aos/agrovoc/c_14170,seed,http://aims.fao.org/aos/agrovoc/c_6927
soil inoculation,http://aims.fao.org/aos/agrovoc/c_14396,soil,http://aims.fao.org/aos/agrovoc/c_7156
oral administration,http://aims.fao.org/aos/agrovoc/c_36803,administration,http://aims.fao.org/aos/agrovoc/c_130
