nome,uriVella,NovoElemento,uriNiovo
ruthenium isotopes,http://aims.fao.org/aos/agrovoc/c_a0677dd8,ruthenium,http://aims.fao.org/aos/agrovoc/c_87cd9fbc
polonium isotopes,http://aims.fao.org/aos/agrovoc/c_88b08dd4,polonium,http://aims.fao.org/aos/agrovoc/c_a47f8d70
cerium isotopes,http://aims.fao.org/aos/agrovoc/c_da8aa3f6,cerium,http://aims.fao.org/aos/agrovoc/c_11eebb41
neon isotopes,http://aims.fao.org/aos/agrovoc/c_c19afbac,neon,http://aims.fao.org/aos/agrovoc/c_8d1ed995
germanium isotopes,http://aims.fao.org/aos/agrovoc/c_8e318c75,germanium,http://aims.fao.org/aos/agrovoc/c_dc31f847
californium isotopes,http://aims.fao.org/aos/agrovoc/c_b4bbfc3d,californium,http://aims.fao.org/aos/agrovoc/c_d1a6376b
niobium isotopes,http://aims.fao.org/aos/agrovoc/c_e5a3baea,niobium,http://aims.fao.org/aos/agrovoc/c_d2e8106a
nickel isotopes,http://aims.fao.org/aos/agrovoc/c_0b397500,nickel,http://aims.fao.org/aos/agrovoc/c_5172
americium isotopes,http://aims.fao.org/aos/agrovoc/c_0e4210d7,americium,http://aims.fao.org/aos/agrovoc/c_24814
silver isotopes,http://aims.fao.org/aos/agrovoc/c_12f48965,silver,http://aims.fao.org/aos/agrovoc/c_7068
calcium isotopes,http://aims.fao.org/aos/agrovoc/c_155e3159,calcium,http://aims.fao.org/aos/agrovoc/c_1196
sulfur isotopes,http://aims.fao.org/aos/agrovoc/c_166fd670,sulfur,http://aims.fao.org/aos/agrovoc/c_7514
zirconium isotopes,http://aims.fao.org/aos/agrovoc/c_1a1cfd49,zirconium,http://aims.fao.org/aos/agrovoc/c_16070
manganese isotopes,http://aims.fao.org/aos/agrovoc/c_30d1a49a,manganese,http://aims.fao.org/aos/agrovoc/c_4570
tellurium isotopes,http://aims.fao.org/aos/agrovoc/c_48c5d451,tellurium,http://aims.fao.org/aos/agrovoc/c_7653
mercury isotopes,http://aims.fao.org/aos/agrovoc/c_4a64f2de,mercury,http://aims.fao.org/aos/agrovoc/c_4751
radon isotopes,http://aims.fao.org/aos/agrovoc/c_4cb19248,radon,http://aims.fao.org/aos/agrovoc/c_32529
chromium isotopes,http://aims.fao.org/aos/agrovoc/c_544569c8,chromium,http://aims.fao.org/aos/agrovoc/c_1595
curium isotopes,http://aims.fao.org/aos/agrovoc/c_5e24a433,curium,http://aims.fao.org/aos/agrovoc/c_24832
phosphorus isotopes,http://aims.fao.org/aos/agrovoc/c_6014573f,phosphorus,http://aims.fao.org/aos/agrovoc/c_5804
beryllium isotopes,http://aims.fao.org/aos/agrovoc/c_6548012e,beryllium,http://aims.fao.org/aos/agrovoc/c_887
cadmium isotopes,http://aims.fao.org/aos/agrovoc/c_66048023,cadmium,http://aims.fao.org/aos/agrovoc/c_1178
boron isotopes,http://aims.fao.org/aos/agrovoc/c_7d687762,boron,http://aims.fao.org/aos/agrovoc/c_1018
iodine isotopes,http://aims.fao.org/aos/agrovoc/c_7f5e9496,iodine,http://aims.fao.org/aos/agrovoc/c_3932
molybdenum isotopes,http://aims.fao.org/aos/agrovoc/c_84293024,molybdenum,http://aims.fao.org/aos/agrovoc/c_4901
sodium isotopes,http://aims.fao.org/aos/agrovoc/c_89b6b8a9,sodium,http://aims.fao.org/aos/agrovoc/c_7145
neptunium isotopes,http://aims.fao.org/aos/agrovoc/c_8e6a5cba,neptunium,http://aims.fao.org/aos/agrovoc/c_24876
magnesium isotopes,http://aims.fao.org/aos/agrovoc/c_904a13a4,magnesium,http://aims.fao.org/aos/agrovoc/c_4517
selenium isotopes,http://aims.fao.org/aos/agrovoc/c_9d04893b,selenium,http://aims.fao.org/aos/agrovoc/c_6953
nitrogen isotopes,http://aims.fao.org/aos/agrovoc/c_9d56815c,nitrogen,http://aims.fao.org/aos/agrovoc/c_5192
plutonium isotopes,http://aims.fao.org/aos/agrovoc/c_9ea75f67,plutonium,http://aims.fao.org/aos/agrovoc/c_6032
antimony isotopes,http://aims.fao.org/aos/agrovoc/c_a20bddff,antimony,http://aims.fao.org/aos/agrovoc/c_510
iron isotopes,http://aims.fao.org/aos/agrovoc/c_a6881c25,iron,http://aims.fao.org/aos/agrovoc/c_3950
radium isotopes,http://aims.fao.org/aos/agrovoc/c_a7b82f48,radium,http://aims.fao.org/aos/agrovoc/c_6431
cobalt isotopes,http://aims.fao.org/aos/agrovoc/c_a7dfe9cd,cobalt,http://aims.fao.org/aos/agrovoc/c_1702
bismuth isotopes,http://aims.fao.org/aos/agrovoc/c_a89679f1,bismuth,http://aims.fao.org/aos/agrovoc/c_938
zinc isotopes,http://aims.fao.org/aos/agrovoc/c_bb2a89fe,zinc,http://aims.fao.org/aos/agrovoc/c_8517
bromine isotopes,http://aims.fao.org/aos/agrovoc/c_bebfdd55,bromine,http://aims.fao.org/aos/agrovoc/c_1106
chlorine isotopes,http://aims.fao.org/aos/agrovoc/c_c5faabe4,chlorine,http://aims.fao.org/aos/agrovoc/c_1568
lithium isotopes,http://aims.fao.org/aos/agrovoc/c_ccd46318,lithium,http://aims.fao.org/aos/agrovoc/c_4386
silicon isotopes,http://aims.fao.org/aos/agrovoc/c_ce1ba42b,silicon,http://aims.fao.org/aos/agrovoc/c_7061
barium isotopes,http://aims.fao.org/aos/agrovoc/c_db328a44,barium,http://aims.fao.org/aos/agrovoc/c_819
technetium isotopes,http://aims.fao.org/aos/agrovoc/c_f21d466e,technetium,http://aims.fao.org/aos/agrovoc/c_24905
alkali metals,http://aims.fao.org/aos/agrovoc/c_264,metals,http://aims.fao.org/aos/agrovoc/c_29036
alkaline earth metals,http://aims.fao.org/aos/agrovoc/c_266,earth,http://aims.fao.org/aos/agrovoc/c_2437
alkaline earth metals,http://aims.fao.org/aos/agrovoc/c_266,metals,http://aims.fao.org/aos/agrovoc/c_29036
heavy metals,http://aims.fao.org/aos/agrovoc/c_2223,metals,http://aims.fao.org/aos/agrovoc/c_29036
rare earth elements,http://aims.fao.org/aos/agrovoc/c_24889,earth,http://aims.fao.org/aos/agrovoc/c_2437
ammonium nitrogen,http://aims.fao.org/aos/agrovoc/c_37457,ammonium,http://aims.fao.org/aos/agrovoc/c_32634
trace metals,http://aims.fao.org/aos/agrovoc/c_909f18e4,metals,http://aims.fao.org/aos/agrovoc/c_29036
rare gases,http://aims.fao.org/aos/agrovoc/c_f96b3cb0,gases,http://aims.fao.org/aos/agrovoc/c_3197
honeycomb extracts,http://aims.fao.org/aos/agrovoc/c_29026,extracts,http://aims.fao.org/aos/agrovoc/c_2767
tissue extracts,http://aims.fao.org/aos/agrovoc/c_7790,tissue,http://aims.fao.org/aos/agrovoc/c_49880
vegetable extracts,http://aims.fao.org/aos/agrovoc/c_14487,extracts,http://aims.fao.org/aos/agrovoc/c_2767
tanning extracts,http://aims.fao.org/aos/agrovoc/c_28164,tanning,http://aims.fao.org/aos/agrovoc/c_7605
seed extracts,http://aims.fao.org/aos/agrovoc/c_35303,seed,http://aims.fao.org/aos/agrovoc/c_6927
bark extracts,http://aims.fao.org/aos/agrovoc/c_35304,bark,http://aims.fao.org/aos/agrovoc/c_820
essences (essential oils),http://aims.fao.org/aos/agrovoc/c_24998,oils,http://aims.fao.org/aos/agrovoc/c_5334
clay minerals,http://aims.fao.org/aos/agrovoc/c_15836,clay,http://aims.fao.org/aos/agrovoc/c_15619
sediment noise,http://aims.fao.org/aos/agrovoc/c_3648db0b,sediment,http://aims.fao.org/aos/agrovoc/c_25341
foreign bodies,http://aims.fao.org/aos/agrovoc/c_28320,bodies,http://aims.fao.org/aos/agrovoc/c_50164
soil pollutants,http://aims.fao.org/aos/agrovoc/c_e9c250f9,soil,http://aims.fao.org/aos/agrovoc/c_7156
logging wastes,http://aims.fao.org/aos/agrovoc/c_24870,logging,http://aims.fao.org/aos/agrovoc/c_7775
fish wastes,http://aims.fao.org/aos/agrovoc/c_2933,fish,http://aims.fao.org/aos/agrovoc/c_15903
crop residues,http://aims.fao.org/aos/agrovoc/c_16118,residues,http://aims.fao.org/aos/agrovoc/c_6518
rice husks,http://aims.fao.org/aos/agrovoc/c_24892,rice,http://aims.fao.org/aos/agrovoc/c_6599
rice husks,http://aims.fao.org/aos/agrovoc/c_24892,husks,http://aims.fao.org/aos/agrovoc/c_37743
cocoa husks,http://aims.fao.org/aos/agrovoc/c_24831,husks,http://aims.fao.org/aos/agrovoc/c_37743
cottonseed husks,http://aims.fao.org/aos/agrovoc/c_f129c817,cottonseed,http://aims.fao.org/aos/agrovoc/c_25473
barley straw,http://aims.fao.org/aos/agrovoc/c_15941,barley,http://aims.fao.org/aos/agrovoc/c_823
wheat straw,http://aims.fao.org/aos/agrovoc/c_16066,wheat,http://aims.fao.org/aos/agrovoc/c_8373
rice straw,http://aims.fao.org/aos/agrovoc/c_16032,rice,http://aims.fao.org/aos/agrovoc/c_6599
maize straw,http://aims.fao.org/aos/agrovoc/c_a40b4471,maize,http://aims.fao.org/aos/agrovoc/c_12332
livestock manure,http://aims.fao.org/aos/agrovoc/c_596cf4e4,livestock,http://aims.fao.org/aos/agrovoc/c_4397
poultry manure,http://aims.fao.org/aos/agrovoc/c_932275ef,poultry,http://aims.fao.org/aos/agrovoc/c_6145
kraft mill effluents,http://aims.fao.org/aos/agrovoc/c_34860,effluents,http://aims.fao.org/aos/agrovoc/c_24455
pulp mill effluents,http://aims.fao.org/aos/agrovoc/c_34861,pulp,http://aims.fao.org/aos/agrovoc/c_6364
pulp mill effluents,http://aims.fao.org/aos/agrovoc/c_34861,effluents,http://aims.fao.org/aos/agrovoc/c_24455
silage effluents,http://aims.fao.org/aos/agrovoc/c_24082,silage,http://aims.fao.org/aos/agrovoc/c_7060
silage effluents,http://aims.fao.org/aos/agrovoc/c_24082,effluents,http://aims.fao.org/aos/agrovoc/c_24455
wash water,http://aims.fao.org/aos/agrovoc/c_bb8f264a,water,http://aims.fao.org/aos/agrovoc/c_8309
aquaculture effluents,http://aims.fao.org/aos/agrovoc/c_383e96e7,aquaculture,http://aims.fao.org/aos/agrovoc/c_550
sewage sludge,http://aims.fao.org/aos/agrovoc/c_7008,sewage,http://aims.fao.org/aos/agrovoc/c_7007
sewage sludge,http://aims.fao.org/aos/agrovoc/c_7008,sludge,http://aims.fao.org/aos/agrovoc/c_a9af72b0
filter cakes,http://aims.fao.org/aos/agrovoc/c_25239,cakes,http://aims.fao.org/aos/agrovoc/c_1186
