nome,uriVella,NovoElemento,uriNiovo
genetic resources,http://aims.fao.org/aos/agrovoc/c_3218,genetics,http://aims.fao.org/aos/agrovoc/c_3222
gene banks,http://aims.fao.org/aos/agrovoc/c_11116,genes,http://aims.fao.org/aos/agrovoc/c_3214
gene banks,http://aims.fao.org/aos/agrovoc/c_11116,banks,http://aims.fao.org/aos/agrovoc/c_812
community seed bank,http://aims.fao.org/aos/agrovoc/c_1415210059453,communities,http://aims.fao.org/aos/agrovoc/c_50182
community seed bank,http://aims.fao.org/aos/agrovoc/c_1415210059453,seed,http://aims.fao.org/aos/agrovoc/c_6927
animal genetic resources,http://aims.fao.org/aos/agrovoc/c_37418,animals,http://aims.fao.org/aos/agrovoc/c_444
pedigree livestock,http://aims.fao.org/aos/agrovoc/c_13185,pedigrees,http://aims.fao.org/aos/agrovoc/c_595fd878
pedigree livestock,http://aims.fao.org/aos/agrovoc/c_13185,livestock,http://aims.fao.org/aos/agrovoc/c_4397
livestock breeds,http://aims.fao.org/aos/agrovoc/c_12212,livestock,http://aims.fao.org/aos/agrovoc/c_4397
camel breeds,http://aims.fao.org/aos/agrovoc/c_c53eaa0d,camels,http://aims.fao.org/aos/agrovoc/c_1228
cat breeds,http://aims.fao.org/aos/agrovoc/c_6eab3ebd,cats,http://aims.fao.org/aos/agrovoc/c_1390
cattle breeds,http://aims.fao.org/aos/agrovoc/c_c5f298d3,cattle,http://aims.fao.org/aos/agrovoc/c_1391
rabbit breeds,http://aims.fao.org/aos/agrovoc/c_33a4369d,rabbits,http://aims.fao.org/aos/agrovoc/c_6414
sheep breeds,http://aims.fao.org/aos/agrovoc/c_fb4f2485,sheep,http://aims.fao.org/aos/agrovoc/c_7030
goat breeds,http://aims.fao.org/aos/agrovoc/c_31620b27,goats,http://aims.fao.org/aos/agrovoc/c_3324
Norduz Goat,http://aims.fao.org/aos/agrovoc/c_644aaf46,Norduz,http://aims.fao.org/aos/agrovoc/c_4ca1e261
poultry breeds,http://aims.fao.org/aos/agrovoc/c_011bb48c,poultry,http://aims.fao.org/aos/agrovoc/c_6145
chicken breeds,http://aims.fao.org/aos/agrovoc/c_45d35147,chickens,http://aims.fao.org/aos/agrovoc/c_1540
duck breeds,http://aims.fao.org/aos/agrovoc/c_131211a4,ducks,http://aims.fao.org/aos/agrovoc/c_2406
turkey breeds,http://aims.fao.org/aos/agrovoc/c_0ebb2249,turkeys,http://aims.fao.org/aos/agrovoc/c_8016
horse breeds,http://aims.fao.org/aos/agrovoc/c_67b12182,horses,http://aims.fao.org/aos/agrovoc/c_3668
land varieties,http://aims.fao.org/aos/agrovoc/c_32886,land,http://aims.fao.org/aos/agrovoc/c_4172
area specific variety,http://aims.fao.org/aos/agrovoc/c_330593,area,http://aims.fao.org/aos/agrovoc/c_330588
gene pools,http://aims.fao.org/aos/agrovoc/c_3212,genes,http://aims.fao.org/aos/agrovoc/c_3214
plant genetic resources,http://aims.fao.org/aos/agrovoc/c_37419,plants,http://aims.fao.org/aos/agrovoc/c_5993
forest genetic resources,http://aims.fao.org/aos/agrovoc/c_331594,forests,http://aims.fao.org/aos/agrovoc/c_3062
DNA libraries,http://aims.fao.org/aos/agrovoc/c_8cbdc1d5,DNA,http://aims.fao.org/aos/agrovoc/c_2347
DNA libraries,http://aims.fao.org/aos/agrovoc/c_8cbdc1d5,libraries,http://aims.fao.org/aos/agrovoc/c_4311
cell lines,http://aims.fao.org/aos/agrovoc/c_2e0e4efa,cells,http://aims.fao.org/aos/agrovoc/c_1418
plant resources,http://aims.fao.org/aos/agrovoc/c_5979,plants,http://aims.fao.org/aos/agrovoc/c_5993
wild boar,http://aims.fao.org/aos/agrovoc/c_24131,boars,http://aims.fao.org/aos/agrovoc/c_977
communal ownership,http://aims.fao.org/aos/agrovoc/c_9024771d,ownership,http://aims.fao.org/aos/agrovoc/c_5466
communal territory,http://aims.fao.org/aos/agrovoc/c_41b77c02,territory,http://aims.fao.org/aos/agrovoc/c_a9e7dd7f
lineage land,http://aims.fao.org/aos/agrovoc/c_d08b21b6,lineage,http://aims.fao.org/aos/agrovoc/c_29225
lineage land,http://aims.fao.org/aos/agrovoc/c_d08b21b6,land,http://aims.fao.org/aos/agrovoc/c_4172
sacred woods,http://aims.fao.org/aos/agrovoc/c_c0a7f4fb,wood,http://aims.fao.org/aos/agrovoc/c_8421
food resources,http://aims.fao.org/aos/agrovoc/c_3026,foods,http://aims.fao.org/aos/agrovoc/c_3032
