nome,uriVella,NovoElemento,uriNiovo
crown cover,http://aims.fao.org/aos/agrovoc/c_1262,crown,http://aims.fao.org/aos/agrovoc/c_16172
forest canopy,http://aims.fao.org/aos/agrovoc/c_1262,forests,http://aims.fao.org/aos/agrovoc/c_3062
tree canopy,http://aims.fao.org/aos/agrovoc/c_1262,trees,http://aims.fao.org/aos/agrovoc/c_7887
tree cover,http://aims.fao.org/aos/agrovoc/c_1262,trees,http://aims.fao.org/aos/agrovoc/c_7887
forest floor vegetation,http://aims.fao.org/aos/agrovoc/c_24414,forests,http://aims.fao.org/aos/agrovoc/c_3062
forest floor vegetation,http://aims.fao.org/aos/agrovoc/c_24414,floors,http://aims.fao.org/aos/agrovoc/c_2982
selection forests,http://aims.fao.org/aos/agrovoc/c_34101,selection,http://aims.fao.org/aos/agrovoc/c_6951
monsoon forest,http://aims.fao.org/aos/agrovoc/c_7977,monsoons,http://aims.fao.org/aos/agrovoc/c_68e36bf6
second growth forests,http://aims.fao.org/aos/agrovoc/c_28144,growth,http://aims.fao.org/aos/agrovoc/c_3394
hardwood forests,http://aims.fao.org/aos/agrovoc/c_1100,hardwood,http://aims.fao.org/aos/agrovoc/c_3495
deciduous summer forests,http://aims.fao.org/aos/agrovoc/c_2146,summer,http://aims.fao.org/aos/agrovoc/c_7519
boreal and deciduous forests,http://aims.fao.org/aos/agrovoc/c_4874,broadleaved forests,http://aims.fao.org/aos/agrovoc/c_1100
ecotone mixed forests,http://aims.fao.org/aos/agrovoc/c_2483,ecotones,http://aims.fao.org/aos/agrovoc/c_33481
thorn forests,http://aims.fao.org/aos/agrovoc/c_4808,thorns,http://aims.fao.org/aos/agrovoc/c_35337
closed canopy forests,http://aims.fao.org/aos/agrovoc/c_1373981049431,canopy,http://aims.fao.org/aos/agrovoc/c_1262
closed crop,http://aims.fao.org/aos/agrovoc/c_1373981049431,crops,http://aims.fao.org/aos/agrovoc/c_1972
model forests,http://aims.fao.org/aos/agrovoc/c_331599,models,http://aims.fao.org/aos/agrovoc/c_4881
state forests,http://aims.fao.org/aos/agrovoc/c_14569,state,http://aims.fao.org/aos/agrovoc/c_330998
Arctic tundra,http://aims.fao.org/aos/agrovoc/c_593,Arctic,http://aims.fao.org/aos/agrovoc/c_36576
Antarctic tundra,http://aims.fao.org/aos/agrovoc/c_470,Antarctic,http://aims.fao.org/aos/agrovoc/c_250c347f
forest steppe,http://aims.fao.org/aos/agrovoc/c_3053,forests,http://aims.fao.org/aos/agrovoc/c_3062
forest steppe,http://aims.fao.org/aos/agrovoc/c_3053,steppes,http://aims.fao.org/aos/agrovoc/c_7395
wooded steppe,http://aims.fao.org/aos/agrovoc/c_3053,steppes,http://aims.fao.org/aos/agrovoc/c_7395
other wooded lands,http://aims.fao.org/aos/agrovoc/c_8433,land,http://aims.fao.org/aos/agrovoc/c_4172
forest cover,http://aims.fao.org/aos/agrovoc/c_9000180,forests,http://aims.fao.org/aos/agrovoc/c_3062
desert plants,http://aims.fao.org/aos/agrovoc/c_28202,deserts,http://aims.fao.org/aos/agrovoc/c_2205
desert plants,http://aims.fao.org/aos/agrovoc/c_28202,plants,http://aims.fao.org/aos/agrovoc/c_5993
snow cover,http://aims.fao.org/aos/agrovoc/c_7125,snow,http://aims.fao.org/aos/agrovoc/c_7124
surface water,http://aims.fao.org/aos/agrovoc/c_25317,water,http://aims.fao.org/aos/agrovoc/c_8309
submarine springs,http://aims.fao.org/aos/agrovoc/c_aac8ebf4,submarines,http://aims.fao.org/aos/agrovoc/c_5e5ad342
Lake Ontario,http://aims.fao.org/aos/agrovoc/c_29718,Ontario,http://aims.fao.org/aos/agrovoc/c_5358
Lake Michigan,http://aims.fao.org/aos/agrovoc/c_29713,Michigan,http://aims.fao.org/aos/agrovoc/c_4796
Caspian Sea,http://aims.fao.org/aos/agrovoc/c_29699,Seas,http://aims.fao.org/aos/agrovoc/c_14148
Lake Chad,http://aims.fao.org/aos/agrovoc/c_29702,Chad,http://aims.fao.org/aos/agrovoc/c_1487
Lake Victoria,http://aims.fao.org/aos/agrovoc/c_29726,Victoria,http://aims.fao.org/aos/agrovoc/c_8224
Lake Malawi,http://aims.fao.org/aos/agrovoc/c_29715,Malawi,http://aims.fao.org/aos/agrovoc/c_4532
freshwater lakes,http://aims.fao.org/aos/agrovoc/c_0441c8d5,freshwater,http://aims.fao.org/aos/agrovoc/c_3102
dystrophic waters,http://aims.fao.org/aos/agrovoc/c_38c8f242,water,http://aims.fao.org/aos/agrovoc/c_8309
salt lakes,http://aims.fao.org/aos/agrovoc/c_7dcf2403,salts,http://aims.fao.org/aos/agrovoc/c_33129
Jordan River,http://aims.fao.org/aos/agrovoc/c_29733,Jordan,http://aims.fao.org/aos/agrovoc/c_4053
Congo River,http://aims.fao.org/aos/agrovoc/c_29751,Congo,http://aims.fao.org/aos/agrovoc/c_1811
Gambia River,http://aims.fao.org/aos/agrovoc/c_33497,Gambia,http://aims.fao.org/aos/agrovoc/c_3177
Senegal River,http://aims.fao.org/aos/agrovoc/c_29746,Senegal,http://aims.fao.org/aos/agrovoc/c_6970
Niger River,http://aims.fao.org/aos/agrovoc/c_29740,Niger,http://aims.fao.org/aos/agrovoc/c_5181
Yukon River,http://aims.fao.org/aos/agrovoc/c_29749,Yukon,http://aims.fao.org/aos/agrovoc/c_8495
Colorado River,http://aims.fao.org/aos/agrovoc/c_50063,Colorado,http://aims.fao.org/aos/agrovoc/c_1770
Missouri River,http://aims.fao.org/aos/agrovoc/c_92372,Missouri,http://aims.fao.org/aos/agrovoc/c_4864
Blackwater River (Florida),http://aims.fao.org/aos/agrovoc/c_50042,Florida,http://aims.fao.org/aos/agrovoc/c_2985
Mississippi River,http://aims.fao.org/aos/agrovoc/c_92373,Mississippi,http://aims.fao.org/aos/agrovoc/c_4863
Connecticut River,http://aims.fao.org/aos/agrovoc/c_50066,Connecticut,http://aims.fao.org/aos/agrovoc/c_1815
Parana River,http://aims.fao.org/aos/agrovoc/c_29742,Parana,http://aims.fao.org/aos/agrovoc/c_5568
Uruguay River,http://aims.fao.org/aos/agrovoc/c_29748,Uruguay,http://aims.fao.org/aos/agrovoc/c_8113
Madeira River,http://aims.fao.org/aos/agrovoc/c_49970,Madeira,http://aims.fao.org/aos/agrovoc/c_4511
Apure River,http://aims.fao.org/aos/agrovoc/c_50028,Apure,http://aims.fao.org/aos/agrovoc/c_549
Cojedes River,http://aims.fao.org/aos/agrovoc/c_50062,Cojedes,http://aims.fao.org/aos/agrovoc/c_1737
fish ponds,http://aims.fao.org/aos/agrovoc/c_2929,fish,http://aims.fao.org/aos/agrovoc/c_15903
fattening ponds,http://aims.fao.org/aos/agrovoc/c_cd77939c,fattening,http://aims.fao.org/aos/agrovoc/c_2817
fish rearing ponds,http://aims.fao.org/aos/agrovoc/c_4538a918,fish,http://aims.fao.org/aos/agrovoc/c_15903
breeding ponds,http://aims.fao.org/aos/agrovoc/c_c9c1fd3c,breeding,http://aims.fao.org/aos/agrovoc/c_49902
cooling ponds,http://aims.fao.org/aos/agrovoc/c_96df5c3c,cooling,http://aims.fao.org/aos/agrovoc/c_1854
ephemeral streams,http://aims.fao.org/aos/agrovoc/c_02a9ddf9,rivers,http://aims.fao.org/aos/agrovoc/c_6617
temporary ponds,http://aims.fao.org/aos/agrovoc/c_3b32d86c,ponds,http://aims.fao.org/aos/agrovoc/c_6105
