nome,uriVella,NovoElemento,uriNiovo
Paraguay tea,http://aims.fao.org/aos/agrovoc/c_4647,Paraguay,http://aims.fao.org/aos/agrovoc/c_5560
chewing gum,http://aims.fao.org/aos/agrovoc/c_1536,gums,http://aims.fao.org/aos/agrovoc/c_3441
sugar confectionery,http://aims.fao.org/aos/agrovoc/c_7502,sugar,http://aims.fao.org/aos/agrovoc/c_7498
cooking fats,http://aims.fao.org/aos/agrovoc/c_1852,cooking,http://aims.fao.org/aos/agrovoc/c_1851
cooking oils,http://aims.fao.org/aos/agrovoc/c_1853,cooking,http://aims.fao.org/aos/agrovoc/c_1851
dietetic foods,http://aims.fao.org/aos/agrovoc/c_2262,dietetics,http://aims.fao.org/aos/agrovoc/c_2263
low fat foods,http://aims.fao.org/aos/agrovoc/c_34044,fats,http://aims.fao.org/aos/agrovoc/c_2816
reduced fat foods,http://aims.fao.org/aos/agrovoc/c_34044,fats,http://aims.fao.org/aos/agrovoc/c_2816
low calorie foods,http://aims.fao.org/aos/agrovoc/c_34309,calories,http://aims.fao.org/aos/agrovoc/c_7a64c5e2
reduced calorie foods,http://aims.fao.org/aos/agrovoc/c_34309,calories,http://aims.fao.org/aos/agrovoc/c_7a64c5e2
ready to cook foods,http://aims.fao.org/aos/agrovoc/c_6170,toes,http://aims.fao.org/aos/agrovoc/c_14912
infant foods,http://aims.fao.org/aos/agrovoc/c_3850,infants,http://aims.fao.org/aos/agrovoc/c_3851
weaning foods,http://aims.fao.org/aos/agrovoc/c_3850,weaning,http://aims.fao.org/aos/agrovoc/c_15291
baby foods,http://aims.fao.org/aos/agrovoc/c_3850,infants,http://aims.fao.org/aos/agrovoc/c_3851
infant formulas,http://aims.fao.org/aos/agrovoc/c_3850,infants,http://aims.fao.org/aos/agrovoc/c_3851
instant coffee,http://aims.fao.org/aos/agrovoc/c_16495,coffee,http://aims.fao.org/aos/agrovoc/c_1731
soy milk,http://aims.fao.org/aos/agrovoc/c_15563,milk,http://aims.fao.org/aos/agrovoc/c_4826
soybean curd,http://aims.fao.org/aos/agrovoc/c_15570,soybeans,http://aims.fao.org/aos/agrovoc/c_14477
soybean curd,http://aims.fao.org/aos/agrovoc/c_15570,curd,http://aims.fao.org/aos/agrovoc/c_10209
cheese substitutes,http://aims.fao.org/aos/agrovoc/c_28576,cheese,http://aims.fao.org/aos/agrovoc/c_1507
milk substitutes,http://aims.fao.org/aos/agrovoc/c_4832,milk,http://aims.fao.org/aos/agrovoc/c_4826
coconut milk,http://aims.fao.org/aos/agrovoc/c_29210,coconuts,http://aims.fao.org/aos/agrovoc/c_25470
oat milk,http://aims.fao.org/aos/agrovoc/c_1a3a6e9a,oats,http://aims.fao.org/aos/agrovoc/c_5287
oat milk,http://aims.fao.org/aos/agrovoc/c_1a3a6e9a,milk,http://aims.fao.org/aos/agrovoc/c_4826
melon seed milk,http://aims.fao.org/aos/agrovoc/c_c10f4381,muskmelons,http://aims.fao.org/aos/agrovoc/c_12487
melon seed milk,http://aims.fao.org/aos/agrovoc/c_c10f4381,seed,http://aims.fao.org/aos/agrovoc/c_6927
almond milk,http://aims.fao.org/aos/agrovoc/c_54e9f6e0,almonds,http://aims.fao.org/aos/agrovoc/c_8734
quinoa milk,http://aims.fao.org/aos/agrovoc/c_315ab199,quinoa,http://aims.fao.org/aos/agrovoc/c_13716
caviar substitutes,http://aims.fao.org/aos/agrovoc/c_1399,caviar,http://aims.fao.org/aos/agrovoc/c_1398
imitation caviar,http://aims.fao.org/aos/agrovoc/c_1399,caviar,http://aims.fao.org/aos/agrovoc/c_1398
meat substitutes,http://aims.fao.org/aos/agrovoc/c_4681,meat,http://aims.fao.org/aos/agrovoc/c_4669
meat analogues,http://aims.fao.org/aos/agrovoc/c_4681,meat,http://aims.fao.org/aos/agrovoc/c_4669
textured proteins,http://aims.fao.org/aos/agrovoc/c_7699,proteins,http://aims.fao.org/aos/agrovoc/c_6259
spun proteins,http://aims.fao.org/aos/agrovoc/c_7699,proteins,http://aims.fao.org/aos/agrovoc/c_6259
TVP (texturized vegetable protein),http://aims.fao.org/aos/agrovoc/c_7699,plant protein,http://aims.fao.org/aos/agrovoc/c_8172
coffee whiteners,http://aims.fao.org/aos/agrovoc/c_9986,coffee,http://aims.fao.org/aos/agrovoc/c_1731
imitation cream,http://aims.fao.org/aos/agrovoc/c_16493,cream,http://aims.fao.org/aos/agrovoc/c_1951
cream substitutes,http://aims.fao.org/aos/agrovoc/c_16493,cream,http://aims.fao.org/aos/agrovoc/c_1951
fat substitutes,http://aims.fao.org/aos/agrovoc/c_34306,fats,http://aims.fao.org/aos/agrovoc/c_2816
lipid substitutes,http://aims.fao.org/aos/agrovoc/c_34306,lipids,http://aims.fao.org/aos/agrovoc/c_4362
fat replacers,http://aims.fao.org/aos/agrovoc/c_34306,fats,http://aims.fao.org/aos/agrovoc/c_2816
sucrose polyester,http://aims.fao.org/aos/agrovoc/c_37475,sucrose,http://aims.fao.org/aos/agrovoc/c_7495
sucrose polyester,http://aims.fao.org/aos/agrovoc/c_37475,polyesters,http://aims.fao.org/aos/agrovoc/c_6082
lactic beverages,http://aims.fao.org/aos/agrovoc/c_2023,beverages,http://aims.fao.org/aos/agrovoc/c_896
fermented vegetables,http://aims.fao.org/aos/agrovoc/c_f1e31219,vegetables,http://aims.fao.org/aos/agrovoc/c_8174
common salt,http://aims.fao.org/aos/agrovoc/c_26819,commons,http://aims.fao.org/aos/agrovoc/c_778a14cf
common salt,http://aims.fao.org/aos/agrovoc/c_26819,salts,http://aims.fao.org/aos/agrovoc/c_33129
table salt,http://aims.fao.org/aos/agrovoc/c_26819,tables,http://aims.fao.org/aos/agrovoc/c_85d670e1
table salt,http://aims.fao.org/aos/agrovoc/c_26819,salts,http://aims.fao.org/aos/agrovoc/c_33129
Japanese horseradish,http://aims.fao.org/aos/agrovoc/c_c79172c4,horseradish,http://aims.fao.org/aos/agrovoc/c_11614
grain foods,http://aims.fao.org/aos/agrovoc/c_e3fba9d8,grain,http://aims.fao.org/aos/agrovoc/c_3346
cereal foods,http://aims.fao.org/aos/agrovoc/c_e3fba9d8,cereals,http://aims.fao.org/aos/agrovoc/c_1474
health foods,http://aims.fao.org/aos/agrovoc/c_25396,health,http://aims.fao.org/aos/agrovoc/c_3511
animal source foods,http://aims.fao.org/aos/agrovoc/c_423fa392,animals,http://aims.fao.org/aos/agrovoc/c_444
gum kinos,http://aims.fao.org/aos/agrovoc/c_6519,gums,http://aims.fao.org/aos/agrovoc/c_3441
gum resins,http://aims.fao.org/aos/agrovoc/c_3440,gums,http://aims.fao.org/aos/agrovoc/c_3441
spruce gum,http://aims.fao.org/aos/agrovoc/c_14545,Picea,http://aims.fao.org/aos/agrovoc/c_5851
spruce gum,http://aims.fao.org/aos/agrovoc/c_14545,gums,http://aims.fao.org/aos/agrovoc/c_3441
gum benjamin,http://aims.fao.org/aos/agrovoc/c_330922,gums,http://aims.fao.org/aos/agrovoc/c_3441
gum benzoin,http://aims.fao.org/aos/agrovoc/c_330922,gums,http://aims.fao.org/aos/agrovoc/c_3441
gum olibanum,http://aims.fao.org/aos/agrovoc/c_1369212493186,gums,http://aims.fao.org/aos/agrovoc/c_3441
abattoir by-products,http://aims.fao.org/aos/agrovoc/c_7,abattoirs,http://aims.fao.org/aos/agrovoc/c_8
carcass by-products,http://aims.fao.org/aos/agrovoc/c_7,carcasses,http://aims.fao.org/aos/agrovoc/c_1310
slaughterhouse by-products,http://aims.fao.org/aos/agrovoc/c_7,abattoirs,http://aims.fao.org/aos/agrovoc/c_8
sausage casings,http://aims.fao.org/aos/agrovoc/c_28265,sausages,http://aims.fao.org/aos/agrovoc/c_6824
meat by-products,http://aims.fao.org/aos/agrovoc/c_4671,meat,http://aims.fao.org/aos/agrovoc/c_4669
heart as food,http://aims.fao.org/aos/agrovoc/c_b245699d,heart,http://aims.fao.org/aos/agrovoc/c_3516
heart as food,http://aims.fao.org/aos/agrovoc/c_b245699d,foods,http://aims.fao.org/aos/agrovoc/c_3032
kidney as food,http://aims.fao.org/aos/agrovoc/c_5eef92f0,kidneys,http://aims.fao.org/aos/agrovoc/c_4099
kidney as food,http://aims.fao.org/aos/agrovoc/c_5eef92f0,foods,http://aims.fao.org/aos/agrovoc/c_3032
liver as food,http://aims.fao.org/aos/agrovoc/c_3416c9b3,liver,http://aims.fao.org/aos/agrovoc/c_4395
liver as food,http://aims.fao.org/aos/agrovoc/c_3416c9b3,foods,http://aims.fao.org/aos/agrovoc/c_3032
brain as food,http://aims.fao.org/aos/agrovoc/c_b2f933f4,brain,http://aims.fao.org/aos/agrovoc/c_1053
brain as food,http://aims.fao.org/aos/agrovoc/c_b2f933f4,foods,http://aims.fao.org/aos/agrovoc/c_3032
stomach as food,http://aims.fao.org/aos/agrovoc/c_224084dc,stomach,http://aims.fao.org/aos/agrovoc/c_7422
stomach as food,http://aims.fao.org/aos/agrovoc/c_224084dc,foods,http://aims.fao.org/aos/agrovoc/c_3032
lung as food,http://aims.fao.org/aos/agrovoc/c_ea131ea2,lungs,http://aims.fao.org/aos/agrovoc/c_4462
lung as food,http://aims.fao.org/aos/agrovoc/c_ea131ea2,foods,http://aims.fao.org/aos/agrovoc/c_3032
tongue as food,http://aims.fao.org/aos/agrovoc/c_a079c113,tongue,http://aims.fao.org/aos/agrovoc/c_7809
tongue as food,http://aims.fao.org/aos/agrovoc/c_a079c113,foods,http://aims.fao.org/aos/agrovoc/c_3032
brewery by-products,http://aims.fao.org/aos/agrovoc/c_1086,breweries,http://aims.fao.org/aos/agrovoc/c_17255
brewers grains,http://aims.fao.org/aos/agrovoc/c_1085,grain,http://aims.fao.org/aos/agrovoc/c_3346
brewery draff,http://aims.fao.org/aos/agrovoc/c_1085,breweries,http://aims.fao.org/aos/agrovoc/c_17255
milling by-products,http://aims.fao.org/aos/agrovoc/c_4841,milling,http://aims.fao.org/aos/agrovoc/c_4840
cereal by-products,http://aims.fao.org/aos/agrovoc/c_1471,cereals,http://aims.fao.org/aos/agrovoc/c_1474
rice husks,http://aims.fao.org/aos/agrovoc/c_24892,rice,http://aims.fao.org/aos/agrovoc/c_6599
rice hulls,http://aims.fao.org/aos/agrovoc/c_24892,rice,http://aims.fao.org/aos/agrovoc/c_6599
