nome,uriVella,NovoElemento,uriNiovo
fishing gear marking,http://aims.fao.org/aos/agrovoc/c_c9e65477,fishing,http://aims.fao.org/aos/agrovoc/c_26950
fishing vessel marking,http://aims.fao.org/aos/agrovoc/c_68626e5b,fishing,http://aims.fao.org/aos/agrovoc/c_26950
