nome,uriVella,NovoElemento,uriNiovo
laboratory mammals,http://aims.fao.org/aos/agrovoc/c_0152142c,laboratories,http://aims.fao.org/aos/agrovoc/c_15988
laboratory mammals,http://aims.fao.org/aos/agrovoc/c_0152142c,mammals,http://aims.fao.org/aos/agrovoc/c_4560
